year	county	totalpop	totalto	turnout	totalvr	votecenter	cumulative	election	constitutional	midterm	presidential	median_inc	bachelor_higher	Election	County	medianinc_rec	totalpop_rec
2015	"Hutchinson"	21424	1330	0.101457	13109	0	0	"Constitutional"	1	0	0	49353	0.151	1	117	4.9353	0.021424
2009	"Waller"	42087	2251	0.0759088	29654	0	0	"Constitutional"	1	0	0	43865	0.178	1	237	4.3865	0.042087
2009	"Comal"	106350	8346	0.1178747	70804	0	0	"Constitutional"	1	0	0	63544	0.313	1	46	6.3544	0.10635
2009	"Burleson"	17076	886	0.0813889	10886	0	0	"Constitutional"	1	0	0	39522	0.115	1	26	3.9522	0.017076
2014	"Kaufman"	111433	20580	0.3340638	61605	0	0	"Midterm/Gubernatorial"	0	1	0	61459	0.185	2	129	6.1459	0.111433
2009	"Gray"	22719	1643	0.1218391	13485	0	0	"Constitutional"	1	0	0	36788	0.104	1	90	3.6788	0.022719
2009	"Camp"	12364	1009	0.1420527	7103	0	0	"Constitutional"	1	0	0	33891	0.155	1	32	3.3891	0.012364
2017	"Motley"	1120	40	0.0469484	852	0	0	"Constitutional"	1	0	0	39792	0.156	1	173	3.9792	0.00112
2010	"Callahan"	13544	3564	0.3963964	8991	0	0	"Midterm/Gubernatorial"	0	1	0	44596	0.171	2	30	4.4596	0.013544
2013	"Bexar"	1800000	56153	0.0620834	904477	0	0	"Constitutional"	1	0	0	50112	0.263	1	15	5.0112	1.8
2011	"Blanco"	10672	452	0.0656118	6889	0	0	"Constitutional"	1	0	0	46457	0.268	1	16	4.6457	0.010672
2010	"Frio"	17217	2095	0.210278	9963	0	0	"Midterm/Gubernatorial"	0	1	0	35940	0.081	2	82	3.594	0.017217
2009	"Terrell"	930	204	0.2463768	828	0	0	"Constitutional"	1	0	0	35900	0.266	1	222	3.59	9.3E-4
2015	"Bandera"	21317	2035	0.1398145	14555	0	0	"Constitutional"	1	0	0	49863	0.226	1	10	4.9863	0.021317
2010	"Palo Pinto"	28111	6425	0.3802	16899	0	0	"Midterm/Gubernatorial"	0	1	0	41095	0.137	2	182	4.1095	0.028111
2012	"Hunt"	87582	28248	0.596856	47328	0	0	"Presidential"	0	0	1	45170	0.173	3	116	4.517	0.087582
2015	"Leon"	17272	1027	0.0956684	10735	0	0	"Constitutional"	1	0	0	49802	0.172	1	145	4.9802	0.017272
2015	"Uvalde"	27600	1110	0.0698465	15892	0	0	"Constitutional"	1	0	0	38568	0.153	1	232	3.8568	0.0276
2015	"Fayette"	25563	1987	0.1261267	15754	0	0	"Constitutional"	1	0	0	47808	0.16	1	75	4.7808	0.025563
2010	"Culberson"	2398	752	0.4170826	1803	0	0	"Midterm/Gubernatorial"	0	1	0	35500	0.138	2	55	3.55	0.002398
2010	"Cottle"	1505	435	0.375	1160	0	0	"Midterm/Gubernatorial"	0	1	0	33859	0.159	2	51	3.3859	0.001505
2012	"Milam"	25240	8386	0.5937412	14124	0	0	"Presidential"	0	0	1	39170	0.137	3	166	3.917	0.02524
2018	"Hardin"	59336	20098	0.52531433	38259	0	0	"Midterm/Gubernatorial"	0	1	0	59911	0.18	2	100	5.9911	0.059336
2011	"Lynn"	5923	191	0.0507035	3767	0	0	"Constitutional"	1	0	0	46456	0.16	1	153	4.6456	0.005923
2009	"Chambers"	34230	2497	0.111215	22452	0	0	"Constitutional"	1	0	0	60451	0.148	1	36	6.0451	0.03423
2016	"Harris"	4600000	1300000	0.5909091	2200000	0	0	"Presidential"	0	0	1	55584	0.301	3	101	5.5584	4.6
2017	"Live Oak"	11531	245	0.0346682	7067	0	0	"Constitutional"	1	0	0	50900	0.113	1	149	5.09	0.011531
2012	"Cooke"	38981	14420	0.6302447	22880	0	0	"Presidential"	0	0	1	49735	0.174	3	49	4.9735	0.038981
2016	"Andrews"	17829	4944	0.5402688	9151	0	0	"Presidential"	0	0	1	70121	0.106	3	2	7.0121	0.017829
2010	"Garza"	6461	1269	0.4221557	3006	0	0	"Midterm/Gubernatorial"	0	1	0	35750	0.086	2	85	3.575	0.006461
2009	"Knox"	3647	327	0.1414972	2311	0	0	"Constitutional"	1	0	0	31926	0.149	1	138	3.1926	0.003647
2010	"Caldwell"	38066	8312	0.4021092	20671	0	0	"Midterm/Gubernatorial"	0	1	0	41594	0.143	2	28	4.1594	0.038066
2016	"Culberson"	2233	767	0.4345609	1765	0	0	"Presidential"	0	0	1	33981	0.077	3	55	3.3981	0.002233
2016	"Jones"	19997	5990	0.5930693	10100	0	0	"Presidential"	0	0	1	47007	0.11	3	127	4.7007	0.019997
2009	"Upshur"	39084	1540	0.0597246	25785	0	0	"Constitutional"	1	0	0	42256	0.145	1	230	4.2256	0.039084
2018	"Refugio"	7371	2492	0.50353605	4949	0	0	"Midterm/Gubernatorial"	0	1	0	50043	0.13	2	196	5.0043	0.007371
2010	"Matagorda"	36702	8600	0.4070043	21130	0	0	"Midterm/Gubernatorial"	0	1	0	43205	0.141	2	158	4.3205	0.036702
2013	"Falls"	17493	641	0.066028	9708	0	0	"Constitutional"	1	0	0	32908	0.107	1	73	3.2908	0.017493
2013	"Cass"	30784	1374	0.0728063	18872	0	0	"Constitutional"	1	0	0	35598	0.13	1	34	3.5598	0.030784
2010	"Harris"	4100000	788659	0.4150837	1900000	0	0	"Midterm/Gubernatorial"	0	1	0	51444	0.277	2	101	5.1444	4.1
2015	"Howard"	36851	1254	0.0773883	16204	0	0	"Constitutional"	1	0	0	49575	0.128	1	114	4.9575	0.036851
2014	"Kimble"	4705	1231	0.4278763	2877	0	0	"Midterm/Gubernatorial"	0	1	0	40000	0.168	2	134	4.0	0.004705
2015	"Morris"	13035	577	0.068511	8422	0	0	"Constitutional"	1	0	0	39453	0.145	1	172	3.9453	0.013035
2013	"Lipscomb"	3469	205	0.1074423	1908	0	0	"Constitutional"	1	0	0	57978	0.215	1	148	5.7978	0.003469
2017	"Hartley"	6519	193	0.0673412	2866	0	0	"Constitutional"	1	0	0	65503	0.17	1	103	6.5503	0.006519
2012	"Marion"	10707	4387	0.6274313	6992	0	0	"Presidential"	0	0	1	32226	0.109	3	155	3.2226	0.010707
2017	"Bandera"	22477	996	0.0649325	15339	0	0	"Constitutional"	1	0	0	56036	0.238	1	10	5.6036	0.022477
2009	"Rockwall"	76654	3633	0.0816588	44490	0	0	"Constitutional"	1	0	0	80193	0.342	1	199	8.0193	0.076654
2011	"Somervell"	8618	290	0.0529874	5473	0	0	"Constitutional"	1	0	0	48401	0.299	1	213	4.8401	0.008618
2012	"Morris"	13133	5167	0.6272153	8238	0	0	"Presidential"	0	0	1	39122	0.149	3	172	3.9122	0.013133
2013	"Anderson"	59008	1992	0.0760189	26204	0	0	"Constitutional"	1	0	0	40653	0.109	1	1	4.0653	0.059008
2017	"San Augustine"	8146	669	0.1112589	6013	0	0	"Constitutional"	1	0	0	36919	0.121	1	203	3.6919	0.008146
2013	"Borden"	657	71	0.1639723	433	0	0	"Constitutional"	1	0	0	71607	0.321	1	17	7.1607	6.57E-4
2009	"Anderson"	58410	2651	0.1005271	26371	0	0	"Constitutional"	1	0	0	39355	0.11	1	1	3.9355	0.05841
2014	"Andrews"	17343	2221	0.260589	8523	0	0	"Midterm/Gubernatorial"	0	1	0	61250	0.136	2	2	6.125	0.017343
2017	"Zavala"	11747	80	0.0099701	8024	0	0	"Constitutional"	1	0	0	23838	0.076	1	254	2.3838	0.011747
2015	"Dimmit"	10997	664	0.0921582	7205	0	0	"Constitutional"	1	0	0	36825	0.119	1	64	3.6825	0.010997
2017	"King"	304	31	0.1722222	180	0	0	"Constitutional"	1	0	0	57083	0.198	1	135	5.7083	3.04E-4
2015	"Liberty"	79746	4281	0.1045472	40948	0	0	"Constitutional"	1	0	0	48729	0.096	1	146	4.8729	0.079746
2018	"Moore"	22662	4060	0.41581318	9764	0	0	"Midterm/Gubernatorial"	0	1	0	56949	0.13	2	171	5.6949	0.022662
2015	"Presidio"	7587	357	0.0801707	4453	0	0	"Constitutional"	1	0	0	32132	0.259	1	189	3.2132	0.007587
2010	"Liberty"	75643	16136	0.3707976	43517	0	0	"Midterm/Gubernatorial"	0	1	0	45929	0.088	2	146	4.5929	0.075643
2014	"Medina"	48865	9858	0.3464539	28454	0	0	"Midterm/Gubernatorial"	0	1	0	56338	0.188	2	163	5.6338	0.048865
2014	"Potter"	123922	13877	0.2628319	52798	0	0	"Midterm/Gubernatorial"	0	1	0	37758	0.151	2	188	3.7758	0.123922
2017	"Polk"	48775	691	0.0185359	37279	0	0	"Constitutional"	1	0	0	45182	0.123	1	187	4.5182	0.048775
2012	"Mason"	4130	1964	0.6935028	2832	0	0	"Presidential"	0	0	1	44408	0.284	3	157	4.4408	0.00413
2015	"Orange"	83069	3775	0.0751782	50214	0	0	"Constitutional"	1	0	0	49763	0.146	1	181	4.9763	0.083069
2011	"Archer"	8913	210	0.0341297	6153	0	0	"Constitutional"	1	0	0	53113	0.188	1	5	5.3113	0.008913
2009	"Rusk"	52799	1972	0.0652375	30228	0	0	"Constitutional"	1	0	0	44071	0.14	1	201	4.4071	0.052799
2014	"Young"	19113	5417	0.4640624	11673	0	0	"Midterm/Gubernatorial"	0	1	0	41589	0.176	2	252	4.1589	0.019113
2013	"Wheeler"	5835	170	0.0498534	3410	0	0	"Constitutional"	1	0	0	51766	0.184	1	242	5.1766	0.005835
2010	"Childress"	7041	1106	0.3067961	3605	0	0	"Midterm/Gubernatorial"	0	1	0	42004	0.157	2	38	4.2004	0.007041
2009	"Madison"	13483	710	0.1032727	6875	0	0	"Constitutional"	1	0	0	33952	0.132	1	154	3.3952	0.013483
2010	"Hamilton"	8517	2661	0.4743316	5610	0	0	"Midterm/Gubernatorial"	0	1	0	40808	0.234	2	97	4.0808	0.008517
2018	"Jasper"	37010	11833	0.5179009	22848	0	0	"Midterm/Gubernatorial"	0	1	0	46736	0.13	2	121	4.6736	0.03701
2009	"Orange"	81586	4749	0.095891	49525	0	0	"Constitutional"	1	0	0	45608	0.128	1	181	4.5608	0.081586
2016	"Leon"	17407	7484	0.670249	11166	0	0	"Presidential"	0	0	1	47441	0.167	3	145	4.7441	0.017407
2018	"Schleicher"	2852	952	0.53214085	1789	0	0	"Midterm/Gubernatorial"	0	1	0	68215	0.22	2	207	6.8215	0.002852
2017	"Caldwell"	41007	1125	0.0493205	22810	0	0	"Constitutional"	1	0	0	54146	0.143	1	28	5.4146	0.041007
2016	"Shackelford"	3398	1521	0.6533505	2328	0	0	"Presidential"	0	0	1	50285	0.252	3	209	5.0285	0.003398
2012	"Llano"	19801	9699	0.6975189	13905	0	0	"Presidential"	0	0	1	45533	0.259	3	150	4.5533	0.019801
2016	"Wilbarger"	12513	4105	0.5084221	8074	0	0	"Presidential"	0	0	1	43635	0.155	3	244	4.3635	0.012513
2010	"Tom Green"	110224	22735	0.3623916	62736	0	0	"Midterm/Gubernatorial"	0	1	0	41398	0.216	2	226	4.1398	0.110224
2014	"Real"	3446	1060	0.4344262	2440	0	0	"Midterm/Gubernatorial"	0	1	0	37019	0.2	2	193	3.7019	0.003446
2009	"Swisher"	7680	520	0.1212687	4288	0	0	"Constitutional"	1	0	0	35060	0.14	1	219	3.506	0.00768
2010	"Taylor"	131506	26874	0.3558103	75529	0	0	"Midterm/Gubernatorial"	0	1	0	42403	0.242	2	221	4.2403	0.131506
2012	"Stonewall"	1512	684	0.6589595	1038	0	0	"Presidential"	0	0	1	52917	0.279	3	217	5.2917	0.001512
2016	"De Witt"	20960	6912	0.5827502	11861	0	0	"Presidential"	0	0	1	50582	0.146	3	59	5.0582	0.02096
2015	"Sutton"	4029	261	0.107	2450	0	0	"Constitutional"	1	0	0	51667	0.202	1	218	5.1667	0.004029
2016	"Llano"	19980	10630	0.701465	15154	0	0	"Presidential"	0	0	1	48562	0.266	3	150	4.8562	0.01998
2013	"Dimmit"	11012	260	0.0379617	6849	0	0	"Constitutional"	1	0	0	36681	0.092	1	64	3.6681	0.011012
2012	"Gillespie"	25519	12551	0.7096574	17686	0	0	"Presidential"	0	0	1	55017	0.28	3	86	5.5017	0.025519
2014	"Jim Hogg"	5247	734	0.1904515	3854	0	0	"Midterm/Gubernatorial"	0	1	0	38013	0.13	2	124	3.8013	0.005247
2018	"Harrison"	69184	22593	0.50814176	44462	0	0	"Midterm/Gubernatorial"	0	1	0	57093	0.2	2	102	5.7093	0.069184
2016	"Cottle"	1431	612	0.5708955	1072	0	0	"Presidential"	0	0	1	33750	0.162	3	51	3.375	0.001431
2009	"Sterling"	1160	91	0.1059371	859	0	0	"Constitutional"	1	0	0	38750	0.22	1	216	3.875	0.00116
2009	"San Patricio"	65751	2085	0.0492733	42315	0	0	"Constitutional"	1	0	0	43748	0.151	1	205	4.3748	0.065751
2012	"Cherokee"	51723	16241	0.6124057	26520	0	0	"Presidential"	0	0	1	37508	0.128	3	37	3.7508	0.051723
2018	"Roberts"	920	460	0.6506365	707	0	0	"Midterm/Gubernatorial"	0	1	0	86439	0.31	2	197	8.6439	9.2E-4
2012	"Runnels"	10670	3668	0.5582103	6571	0	0	"Presidential"	0	0	1	39115	0.156	3	200	3.9115	0.01067
2010	"Lavaca"	19263	6446	0.4860137	13263	0	0	"Midterm/Gubernatorial"	0	1	0	41429	0.14	2	143	4.1429	0.019263
2009	"Bowie"	92231	3163	0.0568139	55673	0	0	"Constitutional"	1	0	0	40569	0.178	1	19	4.0569	0.092231
2013	"Nueces"	351334	24781	0.1356599	182670	0	0	"Constitutional"	1	0	0	47057	0.2	1	178	4.7057	0.351334
2018	"Angelina"	91210	26449	0.51108193	51751	0	0	"Midterm/Gubernatorial"	0	1	0	52519	0.18	2	3	5.2519	0.09121
2017	"Kimble"	4553	171	0.0602537	2838	0	0	"Constitutional"	1	0	0	41370	0.193	1	134	4.137	0.004553
2015	"Camp"	12683	673	0.0942973	7137	0	0	"Constitutional"	1	0	0	37851	0.143	1	32	3.7851	0.012683
2009	"Foard"	1321	90	0.084507	1065	0	0	"Constitutional"	1	0	0	24861	0.136	1	78	2.4861	0.001321
2012	"Grayson"	122339	42264	0.5854145	72195	0	0	"Presidential"	0	0	1	46587	0.193	3	91	4.6587	0.122339
2013	"Ellis"	155939	13212	0.034108	387358	0	0	"Constitutional"	1	0	0	61952	0.207	1	71	6.1952	0.155939
2010	"Crane"	4375	814	0.3252097	2503	0	0	"Midterm/Gubernatorial"	0	1	0	50425	0.131	2	52	5.0425	0.004375
2017	"Angelina"	90931	1461	0.0288228	50689	0	0	"Constitutional"	1	0	0	50795	0.167	1	3	5.0795	0.090931
2014	"Stonewall"	1446	389	0.3843873	1012	0	0	"Midterm/Gubernatorial"	0	1	0	42321	0.177	2	217	4.2321	0.001446
2010	"Leon"	16801	5037	0.4635561	10866	0	0	"Midterm/Gubernatorial"	0	1	0	40355	0.126	2	145	4.0355	0.016801
2016	"Foard"	1191	524	0.5527426	948	0	0	"Presidential"	0	0	1	48068	0.16	3	78	4.8068	0.001191
2013	"Wilbarger"	13183	595	0.0762332	7805	0	0	"Constitutional"	1	0	0	41658	0.165	1	244	4.1658	0.013183
2009	"Sutton"	4272	248	0.0966108	2567	0	0	"Constitutional"	1	0	0	54557	0.16	1	218	5.4557	0.004272
2010	"Colorado"	20874	6250	0.4681999	13349	0	0	"Midterm/Gubernatorial"	0	1	0	41145	0.153	2	45	4.1145	0.020874
2018	"Irion"	1693	738	0.56164384	1314	0	0	"Midterm/Gubernatorial"	0	1	0	61569	0.14	2	118	6.1569	0.001693
2016	"Terrell"	853	439	0.6271428	700	0	0	"Presidential"	0	0	1	24821	0.17	3	222	2.4821	8.53E-4
2013	"Coke"	3263	207	0.0954797	2168	0	0	"Constitutional"	1	0	0	40795	0.174	1	41	4.0795	0.003263
2011	"Young"	18633	381	0.0345359	11032	0	0	"Constitutional"	1	0	0	39898	0.149	1	252	3.9898	0.018633
2011	"Red River"	12839	430	0.0578735	7430	0	0	"Constitutional"	1	0	0	36969	0.097	1	194	3.6969	0.012839
2009	"Kerr"	49427	4356	0.1309721	33259	0	0	"Constitutional"	1	0	0	43371	0.257	1	133	4.3371	0.049427
2009	"Scurry"	16806	836	0.0874294	9562	0	0	"Constitutional"	1	0	0	39665	0.155	1	208	3.9665	0.016806
2009	"Borden"	618	106	0.239819	442	0	0	"Constitutional"	1	0	0	55200	0.187	1	17	5.52	6.18E-4
2016	"Kleberg"	31462	9679	0.5374535	18009	0	0	"Presidential"	0	0	1	41469	0.253	3	137	4.1469	0.031462
2010	"Crosby"	6059	1182	0.3116267	3793	0	0	"Midterm/Gubernatorial"	0	1	0	36301	0.133	2	54	3.6301	0.006059
2009	"Hays"	153619	7241	0.078151	92654	0	0	"Constitutional"	1	0	0	52409	0.32	1	105	5.2409	0.153619
2009	"Liberty"	75041	2597	0.0608482	42680	0	0	"Constitutional"	1	0	0	44730	0.092	1	146	4.473	0.075041
2012	"Victoria"	88905	29106	0.5804136	50147	0	0	"Presidential"	0	0	1	50097	0.167	3	235	5.0097	0.088905
2013	"Pecos"	15824	993	0.1251418	7935	0	0	"Constitutional"	1	0	0	47019	0.127	1	186	4.7019	0.015824
2010	"Kinney"	3598	1368	0.5799068	2359	0	0	"Midterm/Gubernatorial"	0	1	0	24388	0.145	2	136	2.4388	0.003598
2012	"Gregg"	124225	42061	0.6542284	64291	0	0	"Presidential"	0	0	1	45233	0.201	3	92	4.5233	0.124225
2009	"Bee"	31864	906	0.0604081	14998	0	0	"Constitutional"	1	0	0	35759	0.095	1	13	3.5759	0.031864
2010	"Webb"	250304	29534	0.2746199	107545	0	0	"Midterm/Gubernatorial"	0	1	0	36684	0.167	2	240	3.6684	0.250304
2018	"Denton"	858184	6131	0.52205384	11744	0	0	"Midterm/Gubernatorial"	0	1	0	55248	0.14	2	62	5.5248	0.858184
2011	"Erath"	38621	1236	0.0622576	19853	1	4	"Constitutional"	1	0	0	40096	0.245	1	72	4.0096	0.038621
2018	"Erath"	42240	12625	0.5613107	22492	1	11	"Midterm/Gubernatorial"	0	1	0	51079	0.27	2	72	5.1079	0.04224
2012	"Travis"	1100000	387067	0.6444908	600578	1	2	"Presidential"	0	0	1	56403	0.442	3	227	5.6403	1.1
2014	"Gaines"	19285	2577	0.3192122	8073	1	4	"Midterm/Gubernatorial"	0	1	0	54434	0.112	2	83	5.4434	0.019285
2013	"Williamson"	463178	28825	0.1129272	255253	1	1	"Constitutional"	1	0	0	71803	0.38	1	246	7.1803	0.463178
2015	"Victoria"	92166	4844	0.0935984	51753	1	3	"Constitutional"	1	0	0	51758	0.182	1	235	5.1758	0.092166
2017	"Swisher"	7403	459	0.1171815	3917	1	6	"Constitutional"	1	0	0	39346	0.13	1	219	3.9346	0.007403
2015	"Floyd"	5881	398	0.100151	3974	1	4	"Constitutional"	1	0	0	41026	0.166	1	77	4.1026	0.005881
2016	"Throckmorton"	1517	808	0.657	1230	1	1	"Presidential"	0	0	1	39438	0.199	3	224	3.9438	0.001517
2018	"Floyd"	5851	1879	0.4738966	3965	1	7	"Midterm/Gubernatorial"	0	1	0	55456	0.18	2	77	5.5456	0.005851
2013	"Lubbock"	292005	14599	0.0961087	151901	1	8	"Constitutional"	1	0	0	44397	0.279	1	152	4.4397	0.292005
2013	"Jefferson"	253315	5898	0.041241	143013	1	1	"Constitutional"	1	0	0	42568	0.178	1	123	4.2568	0.253315
2011	"Madison"	13745	476	0.0744448	6394	1	2	"Constitutional"	1	0	0	37437	0.104	1	154	3.7437	0.013745
2013	"Randall"	127294	11360	0.1469314	77315	1	1	"Constitutional"	1	0	0	58529	0.302	1	191	5.8529	0.127294
2014	"Coryell"	77062	8788	0.2493474	35244	1	2	"Midterm/Gubernatorial"	0	1	0	49783	0.155	2	50	4.9783	0.077062
2018	"Hidalgo"	882353	151755	0.41972056	361562	1	1	"Midterm/Gubernatorial"	0	1	0	38533	0.18	2	108	3.8533	0.882353
2018	"Lubbock"	307236	91579	0.5206873	175881	1	13	"Midterm/Gubernatorial"	0	1	0	53311	0.29	2	152	5.3311	0.307236
2016	"Victoria"	92313	31476	0.5774671	54507	1	4	"Presidential"	0	0	1	54697	0.188	3	235	5.4697	0.092313
2014	"Williamson"	476724	104425	0.3831182	272566	1	2	"Midterm/Gubernatorial"	0	1	0	72118	0.386	2	246	7.2118	0.476724
2014	"Tom Green"	115661	18540	0.3002235	61754	1	1	"Midterm/Gubernatorial"	0	1	0	45114	0.215	2	226	4.5114	0.115661
2018	"Brazos"	224180	64487	0.5638109	114377	1	4	"Midterm/Gubernatorial"	0	1	0	50372	0.39	2	21	5.0372	0.22418
2018	"Swisher"	7343	1895	0.47757056	3968	1	7	"Midterm/Gubernatorial"	0	1	0	41907	0.11	2	219	4.1907	0.007343
2015	"Potter"	123457	9132	0.177011	51590	1	1	"Constitutional"	1	0	0	38159	0.149	1	188	3.8159	0.123457
2017	"Upshur"	41467	788	0.0290593	27117	1	0	"Constitutional"	1	0	0	51145	0.169	1	230	5.1145	0.041467
2013	"Erath"	39862	1738	0.0875699	19847	1	6	"Constitutional"	1	0	0	39586	0.243	1	72	3.9586	0.039862
2014	"Navarro"	49485	9681	0.3538119	27362	1	1	"Midterm/Gubernatorial"	0	1	0	40976	0.167	2	175	4.0976	0.049485
2018	"Kaufman"	129001	38372	0.5286929	72579	1	1	"Midterm/Gubernatorial"	0	1	0	69468	0.22	2	129	6.9468	0.129001
2013	"Victoria"	89481	3766	0.0748247	50331	1	1	"Constitutional"	1	0	0	50364	0.163	1	235	5.0364	0.089481
2017	"Grayson"	127637	8868	0.1139597	77817	1	5	"Constitutional"	1	0	0	55059	0.202	1	91	5.5059	0.127637
2014	"Jefferson"	251640	53708	0.3678806	145993	1	2	"Midterm/Gubernatorial"	0	1	0	42368	0.18	2	123	4.2368	0.25164
2011	"Galveston"	296345	6810	0.0385862	176488	1	3	"Constitutional"	1	0	0	59645	0.273	1	84	5.9645	0.296345
2015	"Madison"	14185	652	0.0959106	6798	1	6	"Constitutional"	1	0	0	39390	0.106	1	154	3.939	0.014185
2011	"Travis"	1000000	49680	0.0854231	581576	1	1	"Constitutional"	1	0	0	55452	0.44	1	227	5.5452	1.0
2015	"Brazos"	217790	10275	0.111276	92338	1	1	"Constitutional"	1	0	0	39808	0.389	1	21	3.9808	0.21779
2009	"Galveston"	287428	12549	0.0700197	179221	1	1	"Constitutional"	1	0	0	54398	0.256	1	84	5.4398	0.287428
2017	"Grimes"	27624	1235	0.0784874	15735	1	2	"Constitutional"	1	0	0	55063	0.137	1	93	5.5063	0.027624
2018	"Taylor"	137867	40657	0.5071475	80168	1	5	"Midterm/Gubernatorial"	0	1	0	54349	0.24	2	221	5.4349	0.137867
2018	"Midland"	164343	42955	0.5089877	84393	1	8	"Midterm/Gubernatorial"	0	1	0	85603	0.27	2	165	8.5603	0.164343
2018	"Ector"	161732	30474	0.39816558	76536	1	4	"Midterm/Gubernatorial"	0	1	0	62455	0.15	2	68	6.2455	0.161732
2017	"Medina"	51678	926	0.0308256	30040	1	2	"Constitutional"	1	0	0	59358	0.2	1	163	5.9358	0.051678
2013	"Grayson"	123115	5242	0.0724033	72400	1	1	"Constitutional"	1	0	0	46429	0.196	1	91	4.6429	0.123115
2016	"Nueces"	361556	104553	0.5241514	199471	1	1	"Presidential"	0	0	1	51882	0.205	3	178	5.1882	0.361556
2014	"Randall"	130027	28413	0.3542238	80212	1	2	"Midterm/Gubernatorial"	0	1	0	60895	0.307	2	191	6.0895	0.130027
2018	"Williamson"	552298	208221	0.6272	331985	1	6	"Midterm/Gubernatorial"	0	1	0	82310	0.41	2	246	8.231	0.552298
2009	"Collin"	765791	29726	0.0726419	409213	1	1	"Constitutional"	1	0	0	80545	0.474	1	43	8.0545	0.765791
2015	"Erath"	40968	2893	0.1441311	20072	1	8	"Constitutional"	1	0	0	41416	0.266	1	72	4.1416	0.040968
2015	"Tom Green"	118541	8627	0.1433342	60188	1	2	"Constitutional"	1	0	0	46711	0.221	1	226	4.6711	0.118541
2017	"Gaines"	20174	316	0.0364854	8661	1	7	"Constitutional"	1	0	0	57356	0.112	1	83	5.7356	0.020174
2014	"Lampasas"	20565	4698	0.3589548	13088	1	3	"Midterm/Gubernatorial"	0	1	0	48862	0.211	2	142	4.8862	0.020565
2014	"Wharton"	41306	8404	0.3406429	24671	1	1	"Midterm/Gubernatorial"	0	1	0	41992	0.138	2	241	4.1992	0.041306
2018	"Medina"	52854	16179	0.5160107	31354	1	3	"Midterm/Gubernatorial"	0	1	0	60329	0.21	2	163	6.0329	0.052854
2009	"Erath"	37594	1910	0.0930119	20535	1	2	"Constitutional"	1	0	0	37729	0.235	1	72	3.7729	0.037594
2018	"Eastland"	18710	6205	0.5269639	11775	1	7	"Midterm/Gubernatorial"	0	1	0	29966	0.11	2	67	2.9966	0.01871
2018	"Coryell"	72190	15863	0.41058627	38635	1	6	"Midterm/Gubernatorial"	0	1	0	53409	0.16	2	50	5.3409	0.07219
2016	"Smith"	224401	85230	0.6303481	135211	1	2	"Presidential"	0	0	1	48683	0.247	3	212	4.8683	0.224401
2015	"Aransas"	25110	1756	0.1131589	15518	1	1	"Constitutional"	1	0	0	41690	0.195	1	4	4.169	0.02511
2015	"McLennan"	250050	11224	0.0893005	125688	1	2	"Constitutional"	1	0	0	42687	0.222	1	161	4.2687	0.25005
2017	"Potter"	123787	4083	0.0755873	54017	1	3	"Constitutional"	1	0	0	44241	0.148	1	188	4.4241	0.123787
2010	"Collin"	782341	156860	0.3693735	424665	1	2	"Midterm/Gubernatorial"	0	1	0	80504	0.483	2	43	8.0504	0.782341
2016	"Aransas"	25234	10761	0.6229594	17274	1	2	"Presidential"	0	0	1	44851	0.202	3	4	4.4851	0.025234
2013	"Callahan"	13955	688	0.079602	8643	1	1	"Constitutional"	1	0	0	44902	0.147	1	30	4.4902	0.013955
2017	"Navarro"	49198	1056	0.0380445	27757	1	4	"Constitutional"	1	0	0	49040	0.156	1	175	4.904	0.049198
2016	"Eastland"	18516	7080	0.6061644	11680	1	5	"Presidential"	0	0	1	34434	0.146	3	67	3.4434	0.018516
2015	"Brazoria"	345717	22326	0.12115	184284	1	1	"Constitutional"	1	0	0	69749	0.286	1	20	6.9749	0.345717
2013	"Collin"	854036	36689	0.0799436	458936	1	5	"Constitutional"	1	0	0	82762	0.493	1	43	8.2762	0.854036
2017	"Jack"	9142	375	0.07506	4996	1	0	"Constitutional"	1	0	0	53180	0.114	1	119	5.318	0.009142
2017	"Lampasas"	21245	84	0.0204479	4108	1	6	"Constitutional"	1	0	0	53980	0.201	1	142	5.398	0.021245
2017	"Callahan"	14140	489	0.0538843	9075	1	5	"Constitutional"	1	0	0	40731	0.16	1	30	4.0731	0.01414
2018	"Victoria"	92607	27208	0.49047285	55473	1	6	"Midterm/Gubernatorial"	0	1	0	58078	0.2	2	235	5.8078	0.092607
2017	"Guadalupe"	159548	6575	0.0697968	94202	1	0	"Constitutional"	1	0	0	68896	0.268	1	94	6.8896	0.159548
2017	"Coryell"	74069	3003	0.0823914	36448	1	5	"Constitutional"	1	0	0	51869	0.154	1	50	5.1869	0.074069
2017	"Midland"	163224	10584	0.1314358	80526	1	7	"Constitutional"	1	0	0	82012	0.268	1	165	8.2012	0.163224
2018	"Brazoria"	364548	111753	0.53870887	207446	1	4	"Midterm/Gubernatorial"	0	1	0	80792	0.31	2	20	8.0792	0.364548
2017	"Brazos"	222050	8604	0.0822704	104582	1	3	"Constitutional"	1	0	0	48846	0.396	1	21	4.8846	0.22205
2018	"Tom Green"	116750	34630	0.5182115	66826	1	5	"Midterm/Gubernatorial"	0	1	0	52540	0.25	2	226	5.254	0.11675
2017	"Montague"	19695	1357	0.1034614	13116	1	4	"Constitutional"	1	0	0	47013	0.162	1	169	4.7013	0.019695
